5818	5887
1.0
13.2
10000.0
    1	    0.0000	    0.0000	  0	 190181.1700	 660647.8600
    3	   46.0000	   22.2788	  1	 187693.0000	 661508.0000
    4	    0.0000	    0.0000	  0	 187759.0000	 661562.0000
    5	    0.0000	    0.0000	  0	 186931.5800	 659598.2400
    6	    0.0000	    0.0000	  0	 187788.0600	 659752.8700
    7	    0.0000	    0.0000	  0	 188267.7200	 662938.4700
    8	    0.0000	    0.0000	  0	 185980.2600	 661632.3300
    9	    0.0000	    0.0000	  0	 185951.2500	 661678.0800
   10	    0.0000	    0.0000	  0	 189815.3900	 659518.2300
   11	    0.0000	    0.0000	  0	 187884.0000	 661414.0000
   12	    0.0000	    0.0000	  0	 189306.1600	 658254.6200
   13	    0.0000	    0.0000	  0	 187068.7800	 658196.8400
   14	    0.0000	    0.0000	  0	 187048.0300	 658162.9600
   15	    0.0000	    0.0000	  0	 187891.0000	 661423.0000
   16	    0.0000	    0.0000	  0	 188558.9600	 662057.4100
   17	    0.0000	    0.0000	  0	 187993.0000	 661328.0000
   18	    8.0000	    4.9580	  1	 203993.5500	 663498.7300
   19	    0.0000	    0.0000	  0	 203984.9200	 663533.2500
   20	    0.0000	    0.0000	  0	 203871.9700	 663880.7300
   21	    0.0000	    0.0000	  0	 189033.1300	 661503.6400
   22	    0.0000	    0.0000	  0	 187996.0000	 661324.0000
   23	   17.0000	    8.2335	 12	 189082.8400	 659702.2200
   24	    0.0000	    0.0000	  0	 188416.1000	 652351.1600
   25	    0.0000	    0.0000	 20	 188594.5200	 661578.2900
   26	    0.0000	    0.0000	  0	 188517.6300	 660101.2000
   27	   13.0000	    8.0567	  1	 188214.9800	 658684.8200
   28	    0.0000	    0.0000	  0	 188110.0000	 661206.0000
   29	    0.0000	    0.0000	  0	 188120.0000	 661201.0000
   30	   28.0000	   17.3528	 44	 190795.0000	 659375.0000
   31	    0.0000	    0.0000	  0	 188227.0000	 661358.0000
   32	    0.0000	    0.0000	  0	 188230.0000	 661362.0000
   33	    0.0000	    0.0000	  0	 188594.0400	 650640.6200
   34	   25.0000	   15.4936	 57	 190719.0000	 659274.0000
   35	    0.0000	    0.0000	  0	 190706.0000	 659260.0000
   36	    0.0000	    0.0000	  0	 185621.7300	 660641.1600
   37	    0.0000	    0.0000	  0	 187671.2300	 659328.4300
   38	    0.0000	    0.0000	  0	 186882.4300	 657911.0700
   39	   14.0000	    8.6764	 41	 186567.0000	 660421.0000
   40	    0.0000	    0.0000	  0	 189829.7000	 656589.6700
   41	    0.0000	    0.0000	  0	 189735.5200	 659706.0000
   42	    0.0000	    0.0000	  0	 191856.7100	 648829.3400
   43	    0.0000	    0.0000	 14	 189695.9100	 659737.1600
   44	   20.0000	   12.3949	  9	 189673.0000	 659755.0000
   45	    0.0000	    0.0000	  0	 189080.0600	 660794.1800
   46	    0.0000	    0.0000	  0	 186921.7700	 666289.5000
   47	    7.0000	    4.3382	  0	 189619.0000	 659795.0000
   48	    0.0000	    0.0000	  0	 189598.5700	 659809.0600
   49	    0.0000	    0.0000	  0	 188369.6600	 659290.1400
   50	    0.0000	    0.0000	  0	 189891.1200	 647722.6400
   51	    0.0000	    0.0000	  0	 190380.9200	 661278.8100
   52	    0.0000	    0.0000	  0	 189635.1200	 659045.8300
   53	    0.0000	    0.0000	  0	 191481.5200	 658463.8400
   54	    0.0000	    0.0000	  0	 191503.4200	 649003.2600
   55	    0.0000	    0.0000	  0	 191428.0300	 648941.6900
   56	    0.0000	    0.0000	  0	 191386.2500	 648907.5600
   58	    4.0000	    2.4790	  6	 187658.7200	 660433.1700
   59	   14.0000	    8.6764	 41	 188858.0000	 662176.0000
   60	    0.0000	    0.0000	  0	 188882.0100	 662193.7800
   61	    0.0000	    0.0000	  0	 186668.7000	 646128.3700
   62	    0.0000	    0.0000	  0	 187999.0200	 663746.7100
   63	   35.0000	   16.9513	  6	 189607.0000	 659185.0000
   64	    0.0000	    0.0000	  0	 189601.1300	 659178.0400
   65	   18.0000	   11.1554	 55	 187295.0000	 660346.0000
   66	    0.0000	    0.0000	  0	 188267.7200	 662938.3700
   67	    0.0000	    0.0000	  0	 186653.5600	 659797.5800
   68	    0.0000	    0.0000	  0	 189425.2500	 657495.1000
   69	    0.0000	    0.0000	  0	 191634.0900	 649267.6600
   70	   18.0000	   11.1554	 78	 190312.0000	 660552.0000
   72	    0.0000	    0.0000	  0	 189991.6000	 651290.3600
   73	    0.0000	    0.0000	  0	 188172.1900	 658579.4000
   74	    0.0000	    0.0000	  0	 188788.9100	 659163.8400
   75	    0.0000	    0.0000	  0	 189397.9900	 662447.1700
   76	   17.0000	   10.5357	 65	 190473.0000	 660433.0000
   77	    0.0000	    0.0000	  0	 183871.5300	 652395.2400
   78	    0.0000	    0.0000	  0	 183776.2200	 652392.2300
   79	    0.0000	    0.0000	  0	 183764.2600	 652391.8500
   80	    0.0000	    0.0000	  0	 183605.4100	 652410.9900
   81	    0.0000	    0.0000	  0	 183196.4800	 652460.2600
   82	    0.0000	    0.0000	  0	 188820.4900	 658362.1600
   83	   12.0000	    7.4369	 58	 191893.0000	 648696.0000
   84	   15.0000	    9.2962	  0	 191642.0000	 648510.0000
   85	   14.0000	    8.6764	 40	 185965.0000	 661461.0000
   86	    0.0000	    0.0000	  0	 189709.7600	 659593.5600
   87	   19.0000	   11.7751	 69	 189955.0000	 660436.0000
   88	    0.0000	    0.0000	  0	 189447.6000	 662342.2700
   89	    0.0000	    0.0000	  0	 187671.1100	 658568.6900
   90	    5.0000	    3.0987	 15	 189855.8700	 660507.6300
   91	    0.0000	    0.0000	  0	 189419.7500	 657530.5700
   92	   21.0000	   13.0146	 90	 189791.0000	 660557.0000
   93	    0.0000	    0.0000	  0	 189023.5100	 660932.8500
   94	  175.0000	   74.5497	  1	 189687.1000	 659567.4000
   96	    0.0000	    0.0000	  0	 190165.1400	 661281.8500
   97	    0.0000	    0.0000	  0	 193560.0000	 663010.0000
   98	    0.0000	    0.0000	  0	 190689.4500	 648096.0700
   99	    0.0000	    0.0000	  0	 189646.0600	 663290.3300
  100	    0.0000	    0.0000	  0	 189599.9400	 657721.8500
  101	    0.0000	    0.0000	  0	 191493.9700	 656995.3200
  102	    0.0000	    0.0000	  0	 189313.6400	 658973.1700
  103	    0.0000	    0.0000	  0	 199079.9000	 666279.3500
  104	    0.0000	    0.0000	  0	 193242.8000	 665852.2400
  105	    0.0000	    0.0000	  0	 191500.0000	 661103.8200
  106	    0.0000	    0.0000	  0	 188538.0000	 662010.0000
  107	    0.0000	    0.0000	  0	 188100.6600	 659265.2400
  108	    0.0000	    0.0000	  0	 188580.0000	 662035.0000
  109	  184.0000	   78.3837	  1	 187174.0100	 660722.1900
  110	    0.0000	    0.0000	  0	 190509.5600	 661094.7100
  111	    0.0000	    0.0000	  0	 191497.4300	 649137.2900
  112	    0.0000	    0.0000	  0	 191556.9400	 649046.2400
  113	    0.0000	    0.0000	  0	 198530.0000	 666800.0000
  114	    0.0000	    0.0000	  1	 192080.3600	 649334.8300
  115	    0.0000	    0.0000	  0	 193065.1100	 656933.3700
  116	    0.0000	    0.0000	  0	 187058.7600	 658180.5000
  117	    0.0000	    0.0000	  0	 193095.5500	 668200.2200
  118	    0.0000	    0.0000	  0	 188173.7300	 658843.8400
  119	    0.0000	    0.0000	  0	 192369.4000	 662251.3500
  120	    0.0000	    0.0000	  0	 188210.3300	 658818.2700
  121	    0.0000	    0.0000	  0	 189390.2100	 657727.0300
  122	   57.0000	   35.3254	 41	 188251.0000	 658785.0000
  123	    0.0000	    0.0000	  0	 183583.0800	 647239.5000
  124	    0.0000	    0.0000	  0	 188268.8100	 658773.3800
  125	    0.0000	    0.0000	  0	 190668.1900	 648401.2800
  126	    0.0000	    0.0000	  0	 198071.1100	 663892.8400
  127	    0.0000	    0.0000	  0	 191856.1100	 661211.5200
  128	    0.0000	    0.0000	  0	 189669.1700	 663008.0300
  129	   17.0000	   10.5357	 69	 190192.0000	 660766.0000
  130	    0.0000	    0.0000	  0	 190171.5700	 660780.1100
  131	    0.0000	    0.0000	  0	 186586.0000	 659983.0000
  132	   23.0000	   14.2541	 82	 186648.0000	 660292.0000
  133	   10.0000	    6.1974	  1	 191787.2500	 661559.0800
  134	   11.0000	    6.8172	 31	 185972.0700	 661985.6900
  135	    0.0000	    0.0000	  0	 191202.4300	 648331.4500
  136	    0.0000	    0.0000	  0	 189026.6900	 660856.8000
  137	    0.0000	    0.0000	  0	 191353.4500	 647762.7000
  138	   19.0000	   11.7751	 83	 189782.0000	 661066.0000
  139	    0.0000	    0.0000	  0	 189758.1600	 661082.0500
  140	    0.0000	    0.0000	  1	 188274.0200	 659353.9800
  141	    0.0000	    0.0000	  0	 190357.4400	 658951.3700
  142	    8.0000	    4.9580	 23	 188411.0000	 661822.0000
  143	    0.0000	    0.0000	  0	 186472.8700	 660498.3600
  144	   13.0000	    8.0567	 52	 191946.0000	 649094.0000
  145	    0.0000	    0.0000	  0	 192219.3700	 662098.6600
  146	   11.0000	    6.8172	 40	 190699.0000	 648752.0000
  147	    0.0000	    0.0000	  0	 189273.9400	 660302.0400
  148	    0.0000	    0.0000	  0	 187784.8500	 658666.0300
  150	    0.0000	    0.0000	  0	 188401.1800	 661110.0800
